name,room_type,price,minimum_nights,number_of_reviews
Old Town Condo,Entire home/apt,105,1,151
Perfect Self Quarantine Coachhouse in Logan Square,Entire home/apt,94,1,103
Entire Unique Home in Edison Park,Entire home/apt,132,2,210
Cozy Unique Large Private Room Lincoln Square,Private room,43,2,32
Bijou Bolt-Hole a Walk from Wrigley Field and Lake Michigan,Entire home/apt,112,2,58
Heart of Chicago 2BD + Parking,Entire home/apt,61,2,122
Luxury 2B/2B: panoramic views  5 stars amenities,Entire home/apt,689,3,41
Ukrainian Village Studio with Italian Charm,Entire home/apt,70,1,162
Chicago 2720 (2F),Private room,28,2,162
Spacious 1bd/1ba in Lincoln Park with PARKING!,Entire home/apt,114,2,137
Large loft in the heart of River North - Hubbard,Entire home/apt,1000,1,12
Relax in a Newly Remodeled Apartment in Irving Park,Entire home/apt,125,2,184
Private room  shared apartment  easy city access,Private room,41,1,194
Private room  shared apartment  easy city access.,Private room,43,1,168
Perfect location Gold Coast,Entire home/apt,140,1,208
Gorgeous Wicker Park Home for 8,Entire home/apt,169,1,149
Beautiful Penthouse Home for 8,Entire home/apt,170,1,141
Large Pet Friendly Room in Avondale/Logan Square,Private room,80,1,120
Private studio with weekly and monthly rates.,Entire home/apt,75,2,8
A little Charming Place in Wrigleyville!,Private room,75,1,61
Sunny  Modern Lincoln Park Apartment with Deck,Entire home/apt,159,3,101
#NAME?,Private room,25,1,5
Hotel Perks - Private Bedroom | Private Bathroom,Hotel room,90,7,49
Med Students on Short Term Rotation Green Room,Private room,21,21,5
Newly Renovated 4BR/2BA Condo @ Historic Hyde Park,Entire home/apt,299,2,121
1BR Michigan Ave Condo: King Bed + Awesome Views!,Entire home/apt,155,14,2
Huge Master bedroom w/ private deck in a duplex,Private room,100,6,8
3 BR  2.5 Ba w parking; 10 min to Wrigley!,Entire home/apt,101,1,121
Tiny Room.The Cubs Area. Boyztown.ParkingPermitsAv,Private room,83,1,13
Privacy in safe  high-tech smarthouse - New bed!,Private room,54,1,202
Bright & Spacious Town House Close to the Beach,Entire home/apt,107,1,9
Barebone Space in Edgewater,Entire home/apt,140,1,4
historic home with modern upgrades  close to lake,Entire home/apt,150,3,3
Beautiful bedroom with private bath,Private room,70,1,147
Cozy  Vintage Apartment - Northwest Lincoln Square,Entire home/apt,70,1,141
Private Room in Ukrainian Village,Private room,45,7,15
No crazy fees! Instant Book it! Great Location!,Entire home/apt,67,2,234
Cozy Room for One In The Company of Cats -Blueline,Private room,39,1,81
The Vanderpool House,Entire home/apt,90,2,25
Hip 1 BR in Chicago Ukrainian Village!,Entire home/apt,92,2,40
2BR mins to Downtown Laundry FREE parking ❤️⭐,Entire home/apt,148,2,156
Great For long Stay  Free Parking & Laundry,Entire home/apt,169,2,94
Historic Chicago Coach House,Entire home/apt,85,1,101
Vintage West Fulton Market Retreat,Entire home/apt,186,3,140
Private bedroom/bathroom in River West,Private room,50,3,44
3bedrm 2bath 1600 sqft condo w/ balcony n parking,Entire home/apt,450,30,32
ICONIC TOWER 1BR + Eat-In Kitchen!,Entire home/apt,149,30,9
Ukrainian Village Garden Flat,Entire home/apt,107,2,68
Charming Vintage Apt in the heart of Logan Square,Entire home/apt,90,7,28
Lovely Studio/1Ba near Wrigley!,Entire home/apt,61,1,122
"THE entire FLAT-2 FULL Baths! 
Forced Air-Parking!",Entire home/apt,249,4,20
Charming Top Floor Apt - 20 minutes to Downtown!,Entire home/apt,85,1,58
Oakwood Boulevard Gated Home,Entire home/apt,106,2,59
Industrial Style Chicago Loft with FREE parking,Entire home/apt,87,1,456
The Sox Pad,Private room,47,2,61
LUX 1BR/1BA Top-Floor Unobstructed Downtown Views,Entire home/apt,137,2,283
4 400sqft Updated Gorgeous House,Entire home/apt,843,2,35
Unique Loft Experience Convenient To McCormick Pl,Entire home/apt,271,2,20
The Avondale Guesthouse,Entire home/apt,56,2,138
Great Location!!-12,Entire home/apt,55,1,268
Spacious Room in Andersonville,Private room,49,1,34
2BR East Lakeview Gem 2 Blocks from Lake,Entire home/apt,264,2,103
Urban Pilsen Apt. near Downtown,Entire home/apt,100,2,111
Settle Inn Lincoln Park,Entire home/apt,285,2,112
The McCormick Pad,Private room,73,2,56
Great neighborhood! Free parking. Bus on corner!,Private room,28,2,182
Spacious Classy Condo 3 mi. from Wrigley,Entire home/apt,3429,20,12
THE CLEAVER BRIGHTON PARK 10 min downtown or mdway,Entire home/apt,350,2,55
Lovely high-floor 1 Bedroom with amazing views,Entire home/apt,82,180,0
Big  Luxury  Best Location - 1BR,Entire home/apt,159,3,4
Close to EVERYTHING! Multi-bed&bath w/free parking,Entire home/apt,158,3,98
Extended Stay w/ HOT TUB TIME MACHINE  GYM  POOL,Entire home/apt,159,14,33
Family Friendly 2BR/1BA Bucktown/Logan Sq Apt,Entire home/apt,149,2,218
Best Lincoln Square location. Spacious 2 bedroom,Entire home/apt,80,1,56
Heart of Bucktown,Entire home/apt,89,2,157
Studio space w/ private bathroom near midway,Private room,38,1,296
*SPACIOUS 4 Bedroom Townhouse with FREE PARKING!*,Entire home/apt,218,2,65
Charming South Loop Apartment-Wifi Netflix parking,Entire home/apt,45,1,202
Bunk Suite in River North Hotel  6 Beds!,Hotel room,177,1,141
Pro Cleaned  Lakeview Greystone Steps from Wrigley Field,Entire home/apt,176,2,116
2 bedrooms&2 baths in large 5 bed/3bath penthouse,Private room,144,3,9
Private room& en suite bathroom in 5bed/3ba condo,Private room,70,2,34
Chicago Bungalow in The city.,Private room,45,2,57
Vintage Sunny Bungalow Logan Square,Entire home/apt,135,2,51
Huge Luxurious Duplex-Walk to Wrigley Field,Entire home/apt,614,2,4
Sleek and cool garden loft in Boystown Lakeview,Entire home/apt,76,1,228
Bright Chicago Apt. 1BR 1.4 miles fr Wrigley,Entire home/apt,89,1,237
Truly Friendly Confines Wrigleyville Studio,Entire home/apt,94,1,168
Whole Condo 2 King Beds Super Easy Access Downtown,Entire home/apt,110,2,172
New Swanky Digs Close to Wrigley-Park up to 2 cars,Entire home/apt,196,3,66
Immaculate single family Home near Logan Square !,Entire home/apt,260,2,44
Safest Area dplx-Brewery District close to Wrigley,Entire home/apt,663,2,49
The Green House,Entire home/apt,50,2,154
Cozy 3 bedroom Apt Andersonville Neighborhood,Entire home/apt,144,4,35
Condo ON POINT in Logan Square! (literally),Private room,78,2,38
Airy modern home in the heart of Lincoln Square,Entire home/apt,300,7,1
Hauserly on the Boulevard,Private room,70,2,13
Logan Square Loft Studio Above Art Gallery,Entire home/apt,68,1,155
Private Logan Square Studio,Entire home/apt,80,2,193
Condo with a whirlpool bath and fireplace..,Entire home/apt,146,3,7
Private 2nd Floor 15 Minutes From O'hare!,Entire home/apt,58,1,214
Bright Converted Storefront in Roscoe Village,Entire home/apt,94,1,64
Gorgeous Modern Previewed On The Deed Chicago,Entire home/apt,649,1,43
Affordable room in spacious townhome in South Loop,Private room,60,1,26
Perfect -2 PVT BdrmsShareBathKitchen,Private room,495,2,3
Humboldt Park Traveler's Lodge,Entire home/apt,89,7,338
Study Oasis,Private room,22,1,42
Sunny Character-Filled Apartment in Trendy Ukrainian Village,Entire home/apt,89,2,44
Cozy 2BR/1BA Garden Apartment  Near Lincoln Square,Entire home/apt,66,2,135
Sunny Home Chinatown  close to McCormick,Entire home/apt,129,2,54
Beautiful Condo- Near Downtown  Rush & United Center.,Entire home/apt,147,2,124
Loft Apartment River North,Hotel room,170,1,49
Captivating Lakeview East Residence,Entire home/apt,80,2,21
Lux Sky Home near Navy Pier and the Magnificent Mile,Entire home/apt,299,88,21
Sophisticated & updated  walking distance to Lake!,Entire home/apt,102,4,70
Fun & Funky Musician Condo (Entire Home),Entire home/apt,120,3,16
2 bedroom hipster haven,Entire home/apt,80,20,17
Super Nice  1 Block from Red Line & Gated Parking!,Entire home/apt,550,10,38
Private Spot -- Walk to University of Chicago!,Private room,55,1,88
Amazing Large 3 bdrm Condo Charming Neighborhood,Entire home/apt,175,2,85
Cozy room in the Heart of Chicago,Private room,39,2,81
PROFESSIONALLY CLEANED 2BR IN THE PARK,Entire home/apt,104,2,185
Stunning and Spacious Lincoln Park Home Allows Your Group to Live Like Locals,Entire home/apt,624,3,52
Unique & Spacious Corner Studio Loft,Hotel room,182,1,44
Room in River North Boutique Hotel,Private room,128,1,117
Perfect Location in River North - 1-Bedroom Apt,Hotel room,137,1,33
New  Renovated Room with Full-Bed & Kitchenette,Hotel room,114,1,68
Art Room in the Sky,Private room,39,1,204
Queen Room in River North Boutique Hotel,Hotel room,92,1,330
Dugout in Wrigleyville,Entire home/apt,699,1,224
Charming East Village 2 BR w/private balcony 2,Entire home/apt,73,1,220
Spacious Apartment minutes from Downtown/McCormick,Entire home/apt,58,2,105
Bucktown ~ Zen Sleep Room,Private room,41,1,95
01. Private Room in Shared Apartment - 3 Mi to NWU,Private room,40,1,11
Sonder | North Wells | Chic 3BR,Entire home/apt,141,3,45
Sonder | North Wells | Stunning 3BR,Entire home/apt,295,3,43
Andersonville Haven,Private room,115,2,25
Historic Church Home in Logan Square,Entire home/apt,1036,7,10
Comfy South Loop Condo - Great Location!,Private room,89,2,124
Stylish Gold Coast One Bedroom,Entire home/apt,95,31,3
Private bedroom in beautiful Bungalow - 1,Private room,36,2,31
Charming  sunny condo in Lincoln Park,Entire home/apt,150,2,0
Huge Classic Roscoe Village Apartment w/ Backyard,Entire home/apt,95,1,4
Logan Square * Priv Rm&Dr * 24hr * 420 friendz DOG,Private room,89,1,136
Unwind in the Garden of an Elegant  Modern Home,Entire home/apt,142,2,153
Private room in Logan Square #3,Private room,30,1,4
Private room in Logan Square,Private room,25,1,4
Modern 1BD in Chicago!,Entire home/apt,70,28,25
Cozy spacious room with private guest bathroom,Private room,65,2,46
Cute Rogers park rental -Special price,Shared room,62,31,3
Chic Home! Walk to Nightlife-Comedy-Restaurants!,Entire home/apt,113,2,176
Sunny condo close to everything!,Entire home/apt,151,7,50
Bright Modern 3BR Condo in Heart of Wicker Park,Entire home/apt,195,1,139
The Garden on Wayne,Entire home/apt,93,2,102
Luxury 4 bedroom steps from Wrigley,Entire home/apt,714,2,60
Stroll to Wrigley Field from a Cozy  Vintage Home,Entire home/apt,142,2,110
Fulton Market Loft: 2bd/2ba + Prvt Patio & Yard,Entire home/apt,293,2,105
Cozy Garden Apartment in lovely Old Irving Park,Entire home/apt,65,2,53
Heart of Logan Sq  1 bd/cozy  vintage/artsy  green,Private room,90,3,10
Studio in the heart of Logan Square,Entire home/apt,70,2,0
Spacious 1BR apt 2 blocks from Michigan Ave,Entire home/apt,116,32,9
Charming 1 BDR  in great location,Entire home/apt,101,30,12
Fabian’s Little Pad,Entire home/apt,1000,1,1
Entire Chicago House near Wrigley and Logan Square,Entire home/apt,94,2,125
Gorgeous garden apartment near O'Hare.,Entire home/apt,71,3,133
2BR Lakeview Condo with Deck on a Quiet Street,Entire home/apt,128,1,127
Beautiful 3-bed Condo Near University of Chicago,Entire home/apt,57,1,336
Luxury  private bedroom suite in Lakeview,Private room,125,2,65
Luxury High-Rise Condo,Entire home/apt,300,25,2
Champagne Suite:  AirBnB Super Host,Private room,100,3,77
Classic Logan Square- comfy  spacious and bright!,Entire home/apt,115,3,0
 This Old House  near UChicago Historic  Sanitized,Private room,59,2,41
Northside bright and comfy retreat,Entire home/apt,89,2,104
Large 3B/2.5 Bth by Lakefront - Long stays welcome,Entire home/apt,256,2,36
Charming 2-BR/1-bath near Wrigley,Entire home/apt,76,1,72
Private 2 bedrooms. Massive kitchen & Living room,Private room,193,2,0
Unwind in the Bath at a Hip  Historic Coach House,Entire home/apt,111,2,190
Modern Logan Square Apartment near Public Transit,Entire home/apt,114,1,144
Rare large Duplex Gem near Wrigley & Logan Square,Entire home/apt,136,2,75
⭐️Walk + Transit Score 90+⭐️Pvt Bathroom⭐️3rd Fl⭐️,Private room,86,1,86
Luxury Penthouse in the hottest area of the city,Entire home/apt,1079,2,10
3B/3BA Luxury Sky Loft | Panoramic Views  Indoor Pool & Gym by ENVITAE | PAID IN/OUT PARKING IN BLDG,Entire home/apt,292,3,94
Renovated 3BR Duplex in Logan Square,Entire home/apt,159,1,101
Windy City Studio - No Cleaning Fee,Entire home/apt,136,2,135
Quiet & Comfy  Steps from the Hub of Artsy 18th St.,Entire home/apt,99,2,118
Spacious 4BR/2BA Duplex near Wrigley!,Entire home/apt,130,1,60
Entire Level in north park by Brown Line Subway,Entire home/apt,65,1,109
GLASS HAUS STUDIO + KING BED!,Entire home/apt,84,21,5
Historical Lincoln Park Home,Entire home/apt,650,2,5
House 3BED/2BATH/1PARKING close to Downtown & Lake,Entire home/apt,198,2,116
Private Large bedroom in 5bed/3ba penthouse,Private room,65,3,39
Experience Chicago right from your window,Entire home/apt,69,7,37
PENTHOUSE KING studio suite downtown River North!,Entire home/apt,119,30,2
Private and Cozy Guest Room,Private room,35,1,5
Clean  spacious  contactless check-in  location!!!,Entire home/apt,87,2,47
Lincoln Park/DePaul 3BR Apartment,Entire home/apt,271,1,90
Division Street Location 2 bd/1 ba 1 Kitty,Entire home/apt,155,2,0
Large On Space  Huge On Comfort,Entire home/apt,50,2,63
Your friendly home.,Private room,105,1,1
Beautiful Treehouse Apartment in Andersonville,Private room,50,1,80
Explore Chicago From a Stylish Home,Entire home/apt,139,3,156
Charming Cozy Master Bedroom for Travel Lover,Private room,81,1,68
Fulton Market Guest Room,Private room,150,1,0
Charming 2BR on Quiet Street Close to the Action,Entire home/apt,219,2,85
-CHICAGO STUDIO IN JEFFERSON PARK O'HARE ROSEMONT-,Entire home/apt,72,2,75
Cozy Peach room,Private room,33,2,38
SANITIZED Hyde Park Retreat near UChicago,Private room,46,2,52
Designer loft in the heart of River West,Entire home/apt,993,1,35
Exposed brick loft in the heart of Old Town,Entire home/apt,135,2,3
Wrigleyville Getaway,Entire home/apt,245,1,85
Lakeview Penthouse-DePaul/Theatre/Wrigley/Parking,Entire home/apt,100,2,139
Creative Room in the Sky,Private room,42,1,220
University of Chicago Campus Room,Private room,40,14,4
Boutique and comfy 1 bedroom  East Village,Entire home/apt,150,3,68
Ravenswood Private Room,Private room,75,2,1
Private Room in Huge Artist Loft,Private room,50,30,173
Spacious apartment in Budlong Woods/Lincoln Square,Entire home/apt,95,3,34
Spacious 2-story Wrigleyville Coach House,Entire home/apt,600,3,3
Cozy studio,Private room,35,4,4
Lakeview Studio steps from Boystown and Red Line,Entire home/apt,140,4,31
Chic  Modern Lincoln Square Apartment with Open Layout,Entire home/apt,102,1,110
Cozy Fresh Bedroom for Travel Lover,Private room,66,1,55
Entire 2 bed/2 bath condo VERY close to Wrigley,Entire home/apt,84,1,22
Cozy apartment in quiet residential area,Entire home/apt,79,1,232
The Midway Flat,Private room,114,1,17
+Queen Bed-Safe Area-Laundry-Friendly Dog-SmartTV+,Private room,38,2,17
Comfortable room in the Heart of Chicago,Private room,65,3,43
Living Room by the Lake,Private room,32,2,41
Best location! Instant Book it! entire 1st floor,Entire home/apt,62,2,151
Modern & chic 4BR/2BA duplex in hip Wicker Park,Entire home/apt,199,2,44
Curated Art Apartment in Ukrainian Village,Entire home/apt,350,2,44
South loop/downtown Chicago Condo,Entire home/apt,207,1,9
Gem Loft in the Gold Coast!,Entire home/apt,110,2,94
3 BR East Lakeview Coach House with Large Patio,Entire home/apt,421,2,75
Chicago's Pleasantville Townhome,Private room,40,2,132
Stylish Room in a Chicago Brownstone - A,Private room,63,2,79
SUITE HOME CHICAGO  Your Own Private Floor!,Private room,63,1,94
Elegantly Designed Condominium Close to Wrigley Field,Entire home/apt,325,90,51
Great Location Studio II,Entire home/apt,55,1,264
Great Location Studio III,Entire home/apt,56,1,297
Bridgeport Garden Apartment,Entire home/apt,75,2,104
+ Very Safe Area  Friendly Dog  Laundry  SmartTV +,Private room,41,2,34
Condo 5 blocks from United Center  2 to train,Entire home/apt,44,2,12
Redesigned Lower Level Studio in Historic Building,Entire home/apt,125,2,127
Awesome Lofted Room in the heart of Downtown!,Private room,60,3,0
The Morning Room.Close To Everything+ParkingPermit,Private room,83,1,45
Downtown Luxury Meets Tranquility,Entire home/apt,299,2,3
West Town/Ukrainian Village/Wicker Park Abode,Entire home/apt,94,2,137
Romantic Room. Safe.Fresh.Clean+ParkingPermits,Private room,83,1,73
First floor with private bedroom Ukrainian Village,Private room,70,2,23
Airy & Clean 2BR Apt.+ Free Covered Garage Parking,Entire home/apt,104,1,141
Conveniently located  cozy 2 bedroom garden unit.,Entire home/apt,118,1,14
Full Apt in Old Town  walk to beach & LP Zoo,Private room,125,2,0
Haddon Hideaway  a cozy room in a Landmark Cottage,Private room,50,2,134
Beautiful Lincoln Park/ De Paul Complimentary Pkg,Entire home/apt,159,3,109
Wrigley Field Grand Slam,Shared room,300,2,4
Sunny 1 BDR - Full of Plants - Logan Square area,Entire home/apt,139,5,153
Charming Chinatown Home by McCormick★Downtown,Entire home/apt,167,2,140
Double bed with private bathroom; easy city access,Private room,50,1,2
1 Room 1 bath E Rogers Park nr Evanston Lake & NU,Private room,65,28,35
Cozy Lincoln Square Studio,Entire home/apt,75,1,63
A modern space blocks from public transportation,Private room,39,1,239
Luxurious Urban Oasis,Entire home/apt,29,60,44
The Victorian Room. 2Beds. ParkngPermts. Cubs Area,Private room,83,1,50
Roomy 1-Bed in the heart of Wrigley/Boystown!,Entire home/apt,120,1,8
Lovely 3/2.5 duplex in Wicker Park area,Entire home/apt,399,3,13
Say Aloha To Your Tropical Paradise Escape,Entire home/apt,650,30,78
Bright Spacious Flat w/ Fireplace  Outdoor Porch,Shared room,92,2,102
Beautiful North Side Haven,Private room,56,2,7
DREAMY Downtown Penthouse,Private room,178,2,42
Stunning Retro Apartment in Andersonville,Entire home/apt,101,1,266
The University of Chicago Hospital/Campus Room,Private room,50,3,4
Pilsen Gem,Entire home/apt,499,39,33
Ukrainatopia,Entire home/apt,79,2,86
Bridgeport Home,Entire home/apt,190,2,34
221 Room 2 Cozy  Nice Bedroom in Center Chinatown,Private room,25,1,139
Urban Terrace @ Fulton House,Entire home/apt,113,1,109
Entire Private Apartment (Duplex) by Chinatown,Entire home/apt,65,2,244
Private room on tree lined street in Lakeview,Private room,55,30,9
Private Studio by Chinatown (Duplex),Entire home/apt,55,1,127
Comfy Retro Studio-sleeps 4  Private side entrance,Private room,69,2,75
50ft Sunseeker Yacht in River North,Entire home/apt,999,50,1
Private apartment,Entire home/apt,130,30,20
Spacious Lakeview Condo,Entire home/apt,115,1,7
Cozy quarters steps away from the lakefront,Entire home/apt,71,2,191
Safe+Peaceful Lakeview. Your Secret Getaway,Entire home/apt,84,1,60
Logan Square Portrait Room,Private room,104,2,18
McCormick Convention - Condo Vacation Rentals,Private room,94,1,39
Inviting 4 Bedroom Duplex Next to Humboldt Park,Entire home/apt,153,1,84
Historic Old Town  Fabulous 4 Bedroom Home,Entire home/apt,295,4,35
Vibrant and Stylish 4 Bed Condominium near Humboldt Park,Entire home/apt,128,1,95
The Grotto of Logan Square,Entire home/apt,75,1,200
Large Vintage Getaway,Entire home/apt,125,3,0
Cozy Vintage 1bdrm-Pilsen,Entire home/apt,499,2,49
Entire Apartment. Spacious 2BDRM+Patio. Mins2Loop,Private room,103,1,180
Historic Andersonville Coach House,Entire home/apt,195,2,38
North Logan Luxury,Entire home/apt,275,2,2
Trendy West Loop Brownstone with Front Garden,Entire home/apt,94,2,142
Cool  Clean  & Comfortable 2 Bedroom,Entire home/apt,120,2,32
Large 1 bedroom with Private Bath,Private room,9999,80,2
Millennium Park View Luxury Apartment,Private room,85,1,4
ITALIAN garden apt/kids friendly/great location!!,Entire home/apt,63,2,188
Wicker Park 2 Bed/2.5 bath sleeps 6,Entire home/apt,250,2,2
Not Your Grandpa’s Basement- Bed + PRIVATEbath,Private room,44,3,69
202 Chicago Andersonville Nice area Free wifi,Private room,42,1,39
North Harbor Tower,Entire home/apt,155,3,1
2 Bedroom Apartment in the ❤️ Of Pilsen!,Entire home/apt,116,2,48
Wicker Park - private room + bath  bfast included!,Private room,45,1,202
Pilsen Wonder,Entire home/apt,499,2,34
Soaring Pristine &Spacious Duplex +Private Rooftop,Entire home/apt,291,2,111
Lincoln Park/DePaul Garden Suite/CLOSE TO EXIT,Private room,59,1,141
Industrial Loft-style 2 Bedroom in Lincoln Park,Entire home/apt,144,1,154
Urban Retreat in West Town,Private room,54,14,52
★Sanitized★Private★Dogs★Home Living★FREE Pkg★,Entire home/apt,79,1,44
Private Pool Paradise-Chicago Resort Home & Events,Entire home/apt,333,3,88
Our green and colorful Pilsen abode,Entire home/apt,78,3,1
Nice and spacious 2 bedroom apt Near Mc cormick,Entire home/apt,75,2,66
South Loop Luxury Lofts,Private room,102,2,2
comfy BR in classy Ukr Vlg gem w/ full breakfast!!,Private room,37,2,95
Modern Apartment in Wicker Park with Outdoor Space,Entire home/apt,117,1,131
Exclusive modern room on tree lined st in Lakeview,Private room,74,20,8
Amazing Condo in Gorgeous Location w Free Parking!,Entire home/apt,84,2,50
Gorgeous West Loop Condo!,Entire home/apt,45,1,2
Spacious 1bd: Streeterville  Rooftop Pool!,Entire home/apt,240,2,0
Urban Chic Apartment by the Magnificent Mile,Entire home/apt,250,2,80
Chicago R&R,Private room,37,2,42
Tree x Skyline Townhome - private rooftop/parking.,Entire home/apt,159,3,46
Relax with Family in a Luxury Chicago Single Family Home,Entire home/apt,480,3,36
Cozy and Private Andersonville Retro Studio,Entire home/apt,75,3,246
Private  2BR apt  6 miles south of Downtwn Chgo,Entire home/apt,39,2,172
Spacious Studio in OLD TOWN/GOLD COAST,Entire home/apt,168,3,7
Large Home near O'hare,Entire home/apt,135,1,159
Upscale Old Town Five Bedroom,Entire home/apt,375,4,41
Pro Cleaned & Isolated West Loop Coach House ❤️,Entire home/apt,123,1,177
Cute and lovely 1 BR Hyde Park apartment,Entire home/apt,43,7,0
Apartment in Portage Park,Entire home/apt,78,1,125
Spacious Vintage 3 BR in Chicago's NorthCenter!,Entire home/apt,120,2,89
Adorable Wicker Park Apartment,Entire home/apt,110,2,87
Modern Graystone Apartment in Popular Foodie Neighborhood,Entire home/apt,179,2,41
Come Together in This Vibrant Restored Mansion near Wrigley,Entire home/apt,899,2,88
Stylish Bohoemian Apartment,Private room,50,2,79
Modern Apartment in Wicker Park / West Town,Entire home/apt,240,2,8
Private Lincoln Park Bedroom/Bathroom Sophia room,Private room,75,1,100
Amazing 2 bedroom apartment on prime location,Entire home/apt,99,2,75
Ravenswood Contemporary One Bedroom,Entire home/apt,106,3,2
Private bedroom in Lincoln Park/Caroline’s room,Private room,59,1,94
Admire the Iconic Chicago Skyline at a Wicker Park Penthouse,Entire home/apt,300,1,53
Urban studio in the upscale area of Chicago,Entire home/apt,71,1,18
Private Bedroom/ Lincoln Park/Daniel's room,Private room,59,1,111
Cozy 2 bedroom apartment up to 4 guests,Entire home/apt,80,2,33
Bright Bucktown 3 Bedroom Near the 606,Entire home/apt,114,1,110
Affordable extended stay - everything you need!,Private room,50,7,1
Ravenswood Roost: A relaxing townhome private room,Private room,67,1,115
Convenient and Comfortable Logan Square Apt.(w/AC),Entire home/apt,60,1,148
Perfect for Lollapalooza  right next to the event!,Entire home/apt,200,2,1
Modern Chicago Loft with a Complimentary Garage Spot,Entire home/apt,91,1,423
Beautiful Condo w/ Skyline Views & Private Decks,Entire home/apt,226,2,7
Art Deco 1-BR/1-bath near Wrigley,Entire home/apt,99,2,16
Hotel Perks - Private Bedroom | Private Bathroom,Hotel room,90,5,89
3 Level Wicker Park Home for 24 w/ 6 Car Garage,Entire home/apt,742,1,24
Large Private bedroom south of UChicago Hyde Park,Private room,61,3,1
Safe & Available for Last Minute Travelers,Private room,60,1,0
Upscale Lakeview Apt. in the Southport Corridor,Entire home/apt,250,1,28
Townhouse with Beautiful River View,Entire home/apt,200,365,0
Exceptional 8 Bedroom Humboldt Park Duplex,Entire home/apt,435,1,21
HIGH-END DOWNTOWN 1br/1ba Rooftop Hot Tub!,Entire home/apt,110,30,3
Sun-filled  huge Logan Square loft. LGBTQIA+ ally.,Entire home/apt,101,7,97
South Loop Luxury Lofts,Entire home/apt,100,2,33
Family home in Old Town,Entire home/apt,200,1,4
Historic Coach House 3 blocks from McCormick Place,Entire home/apt,176,3,83
Cozy spot in popular Pilsen; steps from CTA,Entire home/apt,80,1,62
Cozy bedroom  near Blue line 'L' train,Private room,48,1,4
Lovely UofC  Prof mansion great on campus location,Private room,150,2,46
Loyola Mid-Size Studio,Entire home/apt,90,1,18
Private bedroom  near Blue line 'L' train,Private room,48,1,3
Historic campus home UofC Prof owned top location,Private room,150,2,40
Top location  sunny UofC Prof on campus home,Private room,131,2,43
302 Sweet Sensation room Andersonville Free wifi,Private room,36,1,38
2 BR/2 Bath condo with parking - walk to West Loop,Entire home/apt,140,1,5
1  Private bedroom/bathroom available 2 beds,Private room,56,2,20
Prime Location. Across Street from U of C,Private room,45,1,66
Great room with private bathroom,Private room,53,1,103
Pilsen Apartment for 4-6 people,Entire home/apt,150,2,104
Spacious private bedroom/bathroom available 1 bed,Private room,48,2,5
Full apartment two bedrooms  Wriggly village.,Private room,65,1,0
★2BR WICKER PARK★ Near groceries  train  nightlife,Entire home/apt,93,1,195
Home away from Home,Entire home/apt,79,3,63
2nd fl clean spacious ntflix 2bdr No pets no party,Entire home/apt,80,2,141
Deluxe Guest Home  Lakeview / Wrigleyville 3BD 2BA,Entire home/apt,136,2,122
Palmer Square/606 trail. Armitage/Kedzie/Cortland.,Entire home/apt,85,3,77
Historic campus house owned by U of C Prof,Private room,150,2,31
Edgewater  private  charming coach house 1 ( of 2),Entire home/apt,100,2,38
*HEART of Wrigley 3 Bdrms*  5min Walk to CTA Train,Entire home/apt,200,2,69
Best Location-Southport Corridor,Entire home/apt,163,2,117
OHC Gorgeous Huge Studio Apt Steps to Blue Line,Entire home/apt,67,1,166
Beautiful Two Bedroom!,Entire home/apt,108,2,113
Wicker Park/Ukie Village Classic Chicago Greystone,Private room,45,1,130
Cozy Apartment with Free Parking,Entire home/apt,98,2,220
The Buck Stop,Entire home/apt,99,1,214
Tri-Taylor/United Center/Med District/UIC/Pilsen,Entire home/apt,72,2,114
Midcentury Modern Lakeview 2 Bedroom Apartment,Entire home/apt,400,1,75
Humboldt Park House (no parties),Entire home/apt,87,2,180
The Lodge,Entire home/apt,95,2,50
Perfect Northside loc. Wrigley!! Free St Parking!,Private room,73,2,20
Joyful space at 606 running trail; home w/ Husky,Private room,38,1,4
The Secret Stache,Entire home/apt,56,1,184
Large City House Garage and Deck,Entire home/apt,72,3,199
Spacious Lakeview studio apt near Wrigley,Entire home/apt,80,1,239
Andersonville cozy 1 bedroom basement suite,Entire home/apt,89,1,117
Executive Study Oasis,Private room,22,1,36
Modern Apartment  - Cleaned by Cleancio,Entire home/apt,1200,32,0
The Avondale Adventure - 2BR / 1BA Condo,Entire home/apt,75,1,99
2 Bedroom Apartment by O'Hare/CTA/I90 Free Parking,Entire home/apt,62,1,117
Elite 2br+2ba Corner Apartment in River North!,Entire home/apt,183,30,0
Explore Hip Logan Square from a Modern Apartment,Entire home/apt,124,1,145
Bright and Modern Logan Square Condo,Private room,108,2,3
Gorgeous Logan Square - Private Bedroom #2,Private room,29,1,84
Sunny Logan Square Artists' home,Entire home/apt,90,1,126
VERY PRIVATE AND COZY APT. ONE BLOCK TO THE BEACH!,Entire home/apt,80,1,29
Modern Bedroom in Vintage Apartment,Private room,70,1,22
Historic Coach House Cottage,Entire home/apt,105,1,137
Englewood,Private room,70,4,0
Spacious Lofted Condo in Chicago,Entire home/apt,77,1,3
1 Bedroom Penthouse Near Wrigley Field,Entire home/apt,118,2,13
Amazing modern condo with incredible park views,Private room,85,1,44
Spacious  comfy room in Beverly,Private room,25,2,43
2 Rooms & Private Bath Near Downtown Chicago,Private room,75,2,29
